query_phase,layer,head,mean_active_minus_inactive,cohens_d_vs_zero,abs_cohens_d,active_preference_rate,harmful_mean,benign_mean,n
post_selector,28,2,0.009017296419187911,0.5762157595052698,0.5762157595052698,0.59375,0.006258405832340934,0.011776187006034888,64
post_selector,21,20,0.001326065495959461,0.5728811352633167,0.5728811352633167,0.734375,0.0012797136296285032,0.0013724173622904185,64
post_selector,22,5,0.001831002355174844,0.5717449781043206,0.5717449781043206,0.6875,0.0019184307311661372,0.0017435739791835498,64
post_selector,14,10,0.0016799543791421229,0.5691743339769,0.5691743339769,0.671875,0.0015623609033354876,0.001797547854948758,64
post_selector,34,19,0.0014022905670571812,0.5663328779183257,0.5663328779183257,0.75,0.00047215682388923125,0.002332424310225131,64
post_selector,19,9,0.0015835674039408273,0.566296565272,0.566296565272,0.625,0.0010303084418410385,0.0021368263660406163,64
post_selector,25,10,0.0019632679604910433,0.5653909539391051,0.5653909539391051,0.765625,0.0038181962045200227,0.00010833971646206372,64
post_selector,11,22,0.0007043883061328326,0.5647297879201839,0.5647297879201839,0.546875,0.0008136541459862056,0.0005951224662794597,64
post_selector,11,5,0.00034375246980288064,0.5632429252834884,0.5632429252834884,0.59375,0.0004214194996165946,0.0002660854399891666,64
post_selector,24,8,0.004665022595872842,0.5612645875739878,0.5612645875739878,0.75,0.004397221542603763,0.004932823649141922,64
post_selector,9,9,-0.006584345544979444,-0.5595069995420047,0.5595069995420047,0.5,-0.007648117723874744,-0.005520573366084143,64
post_selector,27,13,0.001071120783308265,0.5590345057850965,0.5590345057850965,0.71875,-0.0002730288215388888,0.0024152703881554186,64
post_selector,11,30,0.0006561019704349822,0.5569084751360082,0.5569084751360082,0.5,0.0007152268576646865,0.0005969770832052781,64
post_selector,21,6,-0.0005373143003452893,-0.556653335725704,0.556653335725704,0.328125,-0.00016518220945726313,-0.0009094463912333157,64
post_selector,21,9,0.007013554561126498,0.5551560336507871,0.5551560336507871,0.671875,0.004563704234897141,0.009463404887355854,64
post_selector,28,1,0.003514922065733098,0.5540586245915208,0.5540586245915208,0.6875,0.0017300750951108,0.005299769036355397,64
post_selector,5,2,0.0051971489156130484,0.552120885583637,0.552120885583637,0.734375,0.00218210456660016,0.008212193264625937,64
post_selector,15,6,0.00887673249417274,0.5510137899597789,0.5510137899597789,0.65625,0.0036624849781219347,0.014090980010223544,64
post_selector,28,3,0.008228197522839752,0.5509126626900088,0.5509126626900088,0.59375,0.00410848705723765,0.012347907988441854,64
post_selector,25,6,0.0003606067848522621,0.5500247053033849,0.5500247053033849,0.703125,0.0001874172235147732,0.0005337963461897509,64
post_selector,22,2,0.0019424406273173967,0.5498456441540536,0.5498456441540536,0.6875,0.0016319512433255906,0.0022529300113092034,64
post_selector,21,27,-0.0010937534152617241,-0.5482316022899145,0.5482316022899145,0.28125,-0.0007839942190912374,-0.0014035126114322104,64
post_selector,19,2,0.0032580748993495793,0.5474849815569677,0.5474849815569677,0.609375,0.004124949067772809,0.0023912007309263485,64
